bootstrap,model,n_rows,mae,rmse,r2
1550,count_plus_BE_count,239,0.39431104697058356,0.4704507911848706,0.7507596199688724
1550,count_plus_all_pairs,239,0.24214145127930667,0.2899373093823627,0.905333088842075
1551,additive_head,239,0.37866220887352237,0.4553790365436943,0.7478957504333039
1551,count_additive,239,0.3854668465607193,0.4616776661667383,0.7408734992595543
1551,count_plus_PB_count,239,0.3769066772403294,0.44074208722188396,0.7638417365826065
1551,count_plus_PE_count,239,0.2605827300911205,0.3134778992651951,0.8805330011049602
1551,count_plus_BE_count,239,0.3862804598925272,0.46061037565227597,0.7420701938446677
1551,count_plus_all_pairs,239,0.23703305030725336,0.284255217052457,0.9017684522330419
1552,additive_head,239,0.37363450550819516,0.4509680353750644,0.7596342121119357
1552,count_additive,239,0.38012980634722326,0.4570707905695262,0.7530846615339732
1552,count_plus_PB_count,239,0.3709299171956128,0.4355577601284873,0.7757808797347945
1552,count_plus_PE_count,239,0.2564867654730609,0.3097232323824319,0.8866220242413563
1552,count_plus_BE_count,239,0.37936235088628345,0.4546823642314536,0.7556584346434778
1552,count_plus_all_pairs,239,0.23132066587893085,0.27827527696284743,0.9084769720135197
1553,additive_head,239,0.39615548573177334,0.47429234995795,0.7630984545900829
1553,count_additive,239,0.4024718432195123,0.48118741841544865,0.7561604316380299
1553,count_plus_PB_count,239,0.3944327318521404,0.4608333026937124,0.7763528506357158
1553,count_plus_PE_count,239,0.2698619292979344,0.32472263220112496,0.888954549166558
1553,count_plus_BE_count,239,0.40225845624103224,0.4789602913058205,0.7584123814578445
1553,count_plus_all_pairs,239,0.2458345619324347,0.29486064112291976,0.9084392660738961
1554,additive_head,239,0.38239653807572377,0.46015087703659385,0.7589395923878918
1554,count_additive,239,0.3878035166102796,0.4667022944253183,0.7520265123073677
1554,count_plus_PB_count,239,0.3781536715476956,0.4439783809130896,0.775586476548556
1554,count_plus_PE_count,239,0.26298722984441847,0.3176083485216475,0.8851557654374869
1554,count_plus_BE_count,239,0.3868821846534997,0.4642964037419323,0.7545765719751497
1554,count_plus_all_pairs,239,0.23681372268405437,0.28472844981448636,0.9077031018905247
1555,additive_head,239,0.38605848077036664,0.4616476271768571,0.7572971600054987
1555,count_additive,239,0.39280559110211405,0.46830986903107924,0.7502415082547895
1555,count_plus_PB_count,239,0.38483891268954273,0.44805926256318496,0.7713745557113951
1555,count_plus_PE_count,239,0.26374803132851904,0.3168711786393657,0.8856544885262511
1555,count_plus_BE_count,239,0.393504361659124,0.4672867289305987,0.7513316359755339
1555,count_plus_all_pairs,239,0.24069552632618738,0.2884798348946334,0.90522701389814
1556,additive_head,239,0.3676947866712643,0.43785493935575176,0.7667866311467688
1556,count_additive,239,0.37318126659201317,0.44438205353326815,0.7597817719517457
1556,count_plus_PB_count,239,0.36576188057864617,0.42558210635495075,0.7796770918373453
1556,count_plus_PE_count,239,0.25063592036100735,0.30184215149329274,0.8891711794097956
1556,count_plus_BE_count,239,0.37466826683918325,0.44389065250202875,0.7603127484723263
1556,count_plus_all_pairs,239,0.23027028375425931,0.27599407533659814,0.9073399661191446
1557,additive_head,239,0.3842700236887222,0.46161979441396084,0.7602506692643962
1557,count_additive,239,0.3911354204362697,0.46835723560817943,0.753201210630551
1557,count_plus_PB_count,239,0.3819000078238571,0.44708812319430635,0.7751075772106059
1557,count_plus_PE_count,239,0.2640448656665143,0.3180174652460384,0.8862135625006169
1557,count_plus_BE_count,239,0.3913232675503789,0.46657957574328673,0.7550711153765699
1557,count_plus_all_pairs,239,0.23986585928387893,0.28756835845160494,0.9069597746441214
1558,additive_head,239,0.3889315330751433,0.46377941600446687,0.757435970635835
1558,count_additive,239,0.39485509297576693,0.47066713222038353,0.7501776998090344
1558,count_plus_PB_count,239,0.38620001788336367,0.4492272513977203,0.7724191854916351
1558,count_plus_PE_count,239,0.2669025422309972,0.32071437552605414,0.8840047210975651
1558,count_plus_BE_count,239,0.39587838871281633,0.4696811899239549,0.751223247173425
1558,count_plus_all_pairs,239,0.2436401484696692,0.2911932706212131,0.9043761713465565
1559,additive_head,239,0.374421181436966,0.4508770552632421,0.7638777774894999
1559,count_additive,239,0.38071035896004773,0.45689063180852335,0.7575372096249811
1559,count_plus_PB_count,239,0.3716415161620098,0.4351072079457181,0.7801061171506379
1559,count_plus_PE_count,239,0.2563403655076058,0.30860460438309756,0.8893821036088596
1559,count_plus_BE_count,239,0.3806273021403444,0.45543984885648847,0.7590745683633052
1559,count_plus_all_pairs,239,0.23181170667499507,0.2776579210446015,0.9104551264493628
1560,additive_head,239,0.37011542585916274,0.4448307710409913,0.7731138278537738
1560,count_additive,239,0.3765238694605743,0.4509561537787826,0.7668222969552176
1560,count_plus_PB_count,239,0.3678351672677344,0.43024788461461727,0.7877460056243788
1560,count_plus_PE_count,239,0.25143125483809237,0.30249995751163056,0.8950774056771591
1560,count_plus_BE_count,239,0.3762051451276342,0.44946817686178836,0.7683585466167273
1560,count_plus_all_pairs,239,0.22750610354727505,0.2727645118928213,0.9146911444518475
1561,additive_head,239,0.37691989170968654,0.4516544800685257,0.7554288542531988
1561,count_additive,239,0.3826638932974985,0.45824436517970885,0.7482399362484295
1561,count_plus_PB_count,239,0.3731585405412268,0.43632521068592156,0.7717487380604141
1561,count_plus_PE_count,239,0.2598494552315995,0.31289554924999097,0.8826207461704974
1561,count_plus_BE_count,239,0.3827883255170142,0.4564883462902817,0.750165757462901
1561,count_plus_all_pairs,239,0.2354349481627983,0.2818758839219974,0.9047404741715578
1562,additive_head,239,0.37616837398530667,0.45353140217878374,0.7621858927718688
1562,count_additive,239,0.38198944736614393,0.45987655648640074,0.7554850432118071
1562,count_plus_PB_count,239,0.37259573976381827,0.4382415789710121,0.7779503732135542
1562,count_plus_PE_count,239,0.25731831483370604,0.310386154067678,0.888614779833769
1562,count_plus_BE_count,239,0.38069933186559846,0.4572301072627651,0.7582911636250669
1562,count_plus_all_pairs,239,0.23131149102812054,0.2783124988564066,0.9104453152097339
1563,additive_head,239,0.3860237594558175,0.45916339170868786,0.7535051677137987
1563,count_additive,239,0.3919667481419627,0.465929250479882,0.7461873520849784
1563,count_plus_PB_count,239,0.38501624078953034,0.4474125256624831,0.7659602718221799
1563,count_plus_PE_count,239,0.2620492453309558,0.31476101794491274,0.884166230195856
1563,count_plus_BE_count,239,0.3925130982262742,0.4638499995974519,0.7484476206892234
1563,count_plus_all_pairs,239,0.2407267972042683,0.28754671961692146,0.9033303506548835
1564,additive_head,239,0.3567258609672652,0.43153223594994256,0.7686909470048461
1564,count_additive,239,0.36288507687717186,0.43705381039924235,0.7627337505282739
1564,count_plus_PB_count,239,0.354937369075967,0.4172414820848977,0.7837574758037593
1564,count_plus_PE_count,239,0.24432247354594294,0.2944914191499729,0.8922762574669015
1564,count_plus_BE_count,239,0.3627849239617884,0.43545842854308253,0.7644627796963015
1564,count_plus_all_pairs,239,0.22169031986263887,0.26593289818727534,0.9121563694594723
1565,additive_head,239,0.37705480539574376,0.45380462239143327,0.7635904474899746
1565,count_additive,239,0.3832292883877317,0.4599890755710302,0.7571029581830507
1565,count_plus_PB_count,239,0.3740008505900404,0.4386720336061794,0.7790942164017753
1565,count_plus_PE_count,239,0.25871206917038275,0.3120115643374461,0.8882445858535594
1565,count_plus_BE_count,239,0.3822681449603894,0.4572885158593055,0.7599466449622869
1565,count_plus_all_pairs,239,0.23330473258095485,0.2804687131699644,0.9096982775559584
1566,additive_head,239,0.36804110516505856,0.43839476712772696,0.7656717364112628
1566,count_additive,239,0.3734660735477129,0.44499562280760796,0.7585621087130701
1566,count_plus_PB_count,239,0.3662249990370606,0.42616213662295965,0.7785663220859603
1566,count_plus_PE_count,239,0.24980068821705603,0.3008258630245003,0.8896622067632244
1566,count_plus_BE_count,239,0.37510216202778346,0.44467757757457904,0.7589071041495077
1566,count_plus_all_pairs,239,0.22925493742171085,0.27502669391383405,0.9077760652291894
1567,additive_head,239,0.389615065131827,0.4659421977161708,0.7521343632116818
1567,count_additive,239,0.3965106994953119,0.47294340418155806,0.7446295860978873
1567,count_plus_PB_count,239,0.3893942788108426,0.45417845187671324,0.7644922053885774
1567,count_plus_PE_count,239,0.26396799084884115,0.3169056439118999,0.8853399354557765
1567,count_plus_BE_count,239,0.397371839537851,0.4715479735808994,0.7461343157332234
1567,count_plus_all_pairs,239,0.24214968895476277,0.28977990223548106,0.9041286688593264
1568,additive_head,239,0.3689954288097437,0.4440593076294056,0.78278725710377
1568,count_additive,239,0.37402026416552253,0.4496649336782453,0.7772686305618707
1568,count_plus_PB_count,239,0.3640496109572611,0.42658901145832717,0.7995423321864911
1568,count_plus_PE_count,239,0.25424568453210195,0.3064556980130976,0.8965480344998566
1568,count_plus_BE_count,239,0.37292470690957796,0.4475421062466076,0.77936665580148
1568,count_plus_all_pairs,239,0.22809744061427906,0.27352853857769927,0.9175845498442095
1569,additive_head,239,0.37374982959988484,0.4489653608577319,0.7522414260610467
1569,count_additive,239,0.37930982480310066,0.4551652112263727,0.745351486929297
1569,count_plus_PB_count,239,0.37151486972111814,0.4357280938732978,0.7666358458838698
1569,count_plus_PE_count,239,0.25302217744576877,0.3051483913137794,0.8855475240880619
1569,count_plus_BE_count,239,0.3787325460692307,0.4529581437445939,0.7478150488325067
1569,count_plus_all_pairs,239,0.22976437008727063,0.27625200795662425,0.9061976088423056
1570,additive_head,239,0.3916395105092246,0.4710220780633289,0.7574111678984996
1570,count_additive,239,0.39806746591771347,0.4777164513348639,0.7504666078418782
1570,count_plus_PB_count,239,0.3886191385483483,0.4548427707823423,0.7737904851467254
1570,count_plus_PE_count,239,0.27017962128932554,0.32524355392476206,0.8843340121652502
1570,count_plus_BE_count,239,0.39839077385043653,0.4762635247795241,0.7519821610768498
1570,count_plus_all_pairs,239,0.24433514853290678,0.29329828170352,0.9059394935705343
1571,additive_head,239,0.36840017466261826,0.4397630501954465,0.75456785326831
1571,count_additive,239,0.3744760607828545,0.4461589978494277,0.7473767688936036
1571,count_plus_PB_count,239,0.3677647059232165,0.42825895615841075,0.7672407860793202
1571,count_plus_PE_count,239,0.24860931876056264,0.29894332531213796,0.8865846869634866
1571,count_plus_BE_count,239,0.3748163679968517,0.4446002945727365,0.7491388170912738
1571,count_plus_all_pairs,239,0.22800632288773187,0.2728322288418514,0.905531870689723
1572,additive_head,239,0.38859880365065597,0.4686768781208898,0.7633537689803014
1572,count_additive,239,0.3949684084005347,0.4748455498775628,0.7570833519642312
1572,count_plus_PB_count,239,0.3849459127254551,0.45155864510886334,0.7803248873622672
1572,count_plus_PE_count,239,0.2685588318249637,0.3231572193757823,0.8874928145273839
1572,count_plus_BE_count,239,0.3946855528685662,0.47266629404215654,0.7593079185015763
1572,count_plus_all_pairs,239,0.24187024930934264,0.289771748850086,0.9095383262459039
1573,additive_head,239,0.364565352540887,0.44005725792646155,0.778318192525801
1573,count_additive,239,0.3698707724303127,0.44501038887444205,0.7732997615793576
1573,count_plus_PB_count,239,0.36149151198788887,0.42377266592600193,0.7944215637133502
1573,count_plus_PE_count,239,0.24804134515986812,0.2988288409768601,0.8977750991411146
1573,count_plus_BE_count,239,0.37041741011304813,0.44397352982629973,0.774354938549739
1573,count_plus_all_pairs,239,0.22437721690902065,0.26880429864171124,0.9172850338485735
1574,additive_head,239,0.3844222136690281,0.46026348189850236,0.7575508461716677
1574,count_additive,239,0.3901641029035788,0.4670301717059757,0.7503695772318579
1574,count_plus_PB_count,239,0.38230993301832805,0.44734802323994177,0.7709666735527942
1574,count_plus_PE_count,239,0.26043540005944266,0.31338290868307633,0.8876020863400425
1574,count_plus_BE_count,239,0.38997291408789436,0.46510098057983706,0.752427646149524
1574,count_plus_all_pairs,239,0.23724265848693496,0.2844900297159143,0.9073721173357334
1575,additive_head,239,0.379470898704542,0.4548434206495367,0.749798648536462
1575,count_additive,239,0.38496179913331785,0.4613849444557173,0.74255014297848
1575,count_plus_PB_count,239,0.3774863672147385,0.44109126118066416,0.7646995679345985
1575,count_plus_PE_count,239,0.2593568156721449,0.3121509169227782,0.8821593722974671
1575,count_plus_BE_count,239,0.38561999735371544,0.4594023802845863,0.7447579057354233
1575,count_plus_all_pairs,239,0.23634274822043164,0.2826989260951151,0.9033472679339962
1576,additive_head,239,0.38403492737790457,0.46062244044783895,0.7670676590127373
1576,count_additive,239,0.3903948017526299,0.4666986247797354,0.7608817906562378
1576,count_plus_PB_count,239,0.38155383542328125,0.44546254968251886,0.7821477726980918
1576,count_plus_PE_count,239,0.2643189734238698,0.3174006691431232,0.8893999601404041
1576,count_plus_BE_count,239,0.3916184372468175,0.4659964717253851,0.7616007611878983
1576,count_plus_all_pairs,239,0.24090296802704167,0.2882554982188558,0.9087790045553789
1577,additive_head,239,0.37441728321315887,0.44723966629799927,0.7611270572390026
1577,count_additive,239,0.37974962199660733,0.45367137238462407,0.7542072431195588
1577,count_plus_PB_count,239,0.3728025680097392,0.4347424044478847,0.7742902413744142
1577,count_plus_PE_count,239,0.25241643941556674,0.3044836911121654,0.8892829765045185
1577,count_plus_BE_count,239,0.3801520795342002,0.4520705346055832,0.7559388054025196
1577,count_plus_all_pairs,239,0.23113927191554615,0.27690625809275915,0.908430282963125
1578,additive_head,239,0.3753674722269693,0.4517194271382948,0.7465685685427834
1578,count_additive,239,0.38129686499591675,0.4582597030870281,0.739176764521266
1578,count_plus_PB_count,239,0.3730177266039076,0.4377876311928771,0.7619600152409625
1578,count_plus_PE_count,239,0.2571548484548216,0.3102959571099614,0.8804154224994253
1578,count_plus_BE_count,239,0.3807752659480136,0.4557967082948819,0.7419729078670758
1578,count_plus_all_pairs,239,0.23320649628192824,0.28001346710464103,0.9026175319098089
1579,additive_head,239,0.3620398437179982,0.4360591745791948,0.7610700794931207
1579,count_additive,239,0.3677359680552802,0.44187207476459844,0.7546574956683512
1579,count_plus_PB_count,239,0.3598806937849263,0.42174115738247875,0.7765030231809757
1579,count_plus_PE_count,239,0.2452242612968376,0.29598900997849215,0.889914313761343
1579,count_plus_BE_count,239,0.3680141745797834,0.4401623165904142,0.7565524549813966
1579,count_plus_all_pairs,239,0.22234474665228032,0.26669900027925875,0.9106236823906311
1580,additive_head,239,0.3690173851438141,0.44548915161577957,0.7644024762615222
1580,count_additive,239,0.3747120331102621,0.45095256021437696,0.7585883803189624
1580,count_plus_PB_count,239,0.365478075098578,0.42836807995522674,0.7821634955371638
1580,count_plus_PE_count,239,0.25444657506893226,0.3067817924510215,0.8882736484016744
1580,count_plus_BE_count,239,0.3748507056951096,0.44935074995806534,0.7603003511982911
1580,count_plus_all_pairs,239,0.229477228741647,0.274910695455642,0.9102819699862881
1581,additive_head,239,0.3961949983287376,0.4740257986201529,0.7518569339508118
1581,count_additive,239,0.402818297445436,0.4812772382968843,0.7442068961030703
1581,count_plus_PB_count,239,0.39464037996344176,0.46054374569541,0.765771377356385
1581,count_plus_PE_count,239,0.2720627150783694,0.32697715169807745,0.8819317844106983
1581,count_plus_BE_count,239,0.40319345389126066,0.47909647202047245,0.7465197466620115
1581,count_plus_all_pairs,239,0.24795685762106137,0.29690630262825896,0.9026497613747824
1582,additive_head,239,0.3628292586463664,0.43471115579384134,0.7645156367956542
1582,count_additive,239,0.36855951731566644,0.4411523336374902,0.7574855252385682
1582,count_plus_PB_count,239,0.3614538051753255,0.42277991578773855,0.7772646241968748
1582,count_plus_PE_count,239,0.24684998799945063,0.2972770733655233,0.8898756553829573
1582,count_plus_BE_count,239,0.3687016730274922,0.43933792318045334,0.7594762929948159
1582,count_plus_all_pairs,239,0.22526894524027413,0.27031624962717615,0.9089447879642671
1583,additive_head,239,0.40250264847355943,0.48366232937711556,0.7607933051564173
1583,count_additive,239,0.4095272395467295,0.4908180484355914,0.7536628839690447
1583,count_plus_PB_count,239,0.39998210635850395,0.4681087188329418,0.7759307479256619
1583,count_plus_PE_count,239,0.27766197017046274,0.33412452315988816,0.8858422217224702
1583,count_plus_BE_count,239,0.40929737514759335,0.4888236443814792,0.7556607631093392
1583,count_plus_all_pairs,239,0.2516889738872894,0.3017692158466632,0.9068809208164774
1584,additive_head,239,0.37578851216149467,0.45040367825277555,0.7533973076488514
1584,count_additive,239,0.3818548074477107,0.4570287386263797,0.7460893152519312
1584,count_plus_PB_count,239,0.3737986581256958,0.4370967937882912,0.7677534889929299
1584,count_plus_PE_count,239,0.25623705607989977,0.30859396142508355,0.8842372583578492
1584,count_plus_BE_count,239,0.3818981468683912,0.45533692876777687,0.7479656678043656
1584,count_plus_all_pairs,239,0.2329740936584702,0.27986707156151314,0.904786711823642
1585,additive_head,239,0.3786670771310005,0.45306207636205725,0.7672220876209102
1585,count_additive,239,0.3844430580112563,0.4591023772689413,0.7609738424057327
1585,count_plus_PB_count,239,0.37579488775699754,0.4378972581230308,0.7825442986183143
1585,count_plus_PE_count,239,0.2576393287782913,0.3098094037666505,0.8911532317913609
1585,count_plus_BE_count,239,0.38525983739945213,0.45828430011141313,0.7618249276132606
1585,count_plus_all_pairs,239,0.23454235340646987,0.2802875390962664,0.9109089806544017
1586,additive_head,239,0.38726445548887983,0.4633129805318089,0.7514678001744333
1586,count_additive,239,0.39324505237318697,0.4701825268071015,0.7440431838883965
1586,count_plus_PB_count,239,0.38489111365795775,0.44858544569852715,0.7670170790573753
1586,count_plus_PE_count,239,0.2658677351804589,0.3200015195079732,0.8814401041332012
1586,count_plus_BE_count,239,0.3938069108173796,0.46857614918084417,0.7457891481044309
1586,count_plus_all_pairs,239,0.24197995704901773,0.2895650082632291,0.9029208674384863
1587,additive_head,239,0.38496874300873,0.46147958012227025,0.766025285359629
1587,count_additive,239,0.3912523124343725,0.4677283015154347,0.7596460592614586
1587,count_plus_PB_count,239,0.38298000100442636,0.4472641734169264,0.7802179740470345
1587,count_plus_PE_count,239,0.2633669703541992,0.31655525900259357,0.8899061613560558
1587,count_plus_BE_count,239,0.39187244505875846,0.4662641212046037,0.761148515613191
1587,count_plus_all_pairs,239,0.24015331438718415,0.28753933072544263,0.9091639033490174
1588,additive_head,239,0.3846234109526323,0.4608976464069159,0.75015935230285
1588,count_additive,239,0.39023080907096164,0.4674185053048405,0.7430397649008431
1588,count_plus_PB_count,239,0.3822681674342779,0.44741758616784455,0.7645600172739135
1588,count_plus_PE_count,239,0.2617369385849701,0.3153213839558839,0.8830605722159046
1588,count_plus_BE_count,239,0.3905300284203259,0.4654885830600918,0.7451573083058718
1588,count_plus_all_pairs,239,0.23854599814435393,0.2862622527809447,0.9036210288831851
1589,additive_head,239,0.37091442236615807,0.4486714165085349,0.7686140172721962
1589,count_additive,239,0.3773168052793479,0.45441615188787543,0.7626508068722185
1589,count_plus_PB_count,239,0.3677976991502054,0.4317592559131995,0.7857289224922628
1589,count_plus_PE_count,239,0.2544943289320307,0.3070947109249267,0.8916010903708447
1589,count_plus_BE_count,239,0.37703273526956993,0.4530469155510168,0.764079002223572
1589,count_plus_all_pairs,239,0.2296276565184718,0.2752287763018851,0.9129301254392869
1590,additive_head,239,0.3833318346257064,0.4616975059027532,0.7633385225965141
1590,count_additive,239,0.38852911569449267,0.4677860685520806,0.7570554943384136
1590,count_plus_PB_count,239,0.3790084960696968,0.44469030805558163,0.780452830309803
1590,count_plus_PE_count,239,0.2624800551224497,0.31638751046277624,0.8888649173642802
1590,count_plus_BE_count,239,0.3879467242319801,0.4657774518314883,0.7591373636386357
1590,count_plus_all_pairs,239,0.2358655442145811,0.28316667645626226,0.9109781118583783
1591,additive_head,239,0.3752432358894708,0.45144705475153785,0.7760053031875307
1591,count_additive,239,0.38125395331889966,0.4576104192535208,0.7698473939597976
1591,count_plus_PB_count,239,0.37179661258201946,0.4360241253783976,0.7910486759357247
1591,count_plus_PE_count,239,0.258439448629446,0.3117057927051116,0.893214119067416
1591,count_plus_BE_count,239,0.3805350022150121,0.4551270351187647,0.7723386241758827
1591,count_plus_all_pairs,239,0.23326825572325208,0.2802252174680097,0.9136944910418117
1592,additive_head,239,0.37257903430461414,0.447163200860279,0.7612960221646049
1592,count_additive,239,0.3779487331980017,0.4532804111282463,0.7547203905614689
1592,count_plus_PB_count,239,0.3700524611551739,0.43296904399379565,0.7762097109661475
1592,count_plus_PE_count,239,0.25409369107256846,0.30608613182544614,0.8881554439987742
1592,count_plus_BE_count,239,0.3781673224483995,0.45161770946876595,0.756516536250492
1592,count_plus_all_pairs,239,0.23081801379976785,0.2767789700073841,0.9085478918063417
1593,additive_head,239,0.38089995084966327,0.4538910803905244,0.7549061972926032
1593,count_additive,239,0.3869822088763402,0.46031653599670436,0.7479177966343021
1593,count_plus_PB_count,239,0.37953196424325336,0.44082369543790656,0.7688154029404872
1593,count_plus_PE_count,239,0.2606003263937118,0.3125178611423588,0.8838073330350577
1593,count_plus_BE_count,239,0.3880674488066445,0.4592028820835384,0.7491360571978064
1593,count_plus_all_pairs,239,0.23854693716482486,0.2851468473297794,0.9032688876431205
1594,additive_head,239,0.39380737122085485,0.4675864037413675,0.7471952746101165
1594,count_additive,239,0.40087137662893296,0.47559734673526327,0.7384586959833921
1594,count_plus_PB_count,239,0.3946877958482168,0.4582857077807377,0.757152260434924
1594,count_plus_PE_count,239,0.26747042438077184,0.32243635664250136,0.8797875498493982
1594,count_plus_BE_count,239,0.40219948816476325,0.4740648708912558,0.7401414639495754
1594,count_plus_all_pairs,239,0.24772659865372296,0.29737081159441764,0.8977512247157333
1595,additive_head,239,0.3890596486062018,0.466765468122262,0.7598954743191995
1595,count_additive,239,0.3957156471788492,0.4731312661600821,0.7533016722747253
1595,count_plus_PB_count,239,0.38612430663937153,0.45111281275941945,0.775728941452718
1595,count_plus_PE_count,239,0.2665795619891383,0.3209669935821982,0.8864665966165766
1595,count_plus_BE_count,239,0.3962520412766689,0.4720834900569445,0.7543931173619669
1595,count_plus_all_pairs,239,0.2419149968529948,0.2901982163225193,0.9071905100966794
1596,additive_head,239,0.39455988203027775,0.47215507147805374,0.742819541945175
1596,count_additive,239,0.4010342853156475,0.4793021684688545,0.7349746385712761
1596,count_plus_PB_count,239,0.39211289791443243,0.4577599327728951,0.7582624027462391
1596,count_plus_PE_count,239,0.27042827956195387,0.32529697245444456,0.8779244497853743
1596,count_plus_BE_count,239,0.40143826640359875,0.4775820081334885,0.7368735160774778
1596,count_plus_all_pairs,239,0.2457775403497023,0.2945415349960956,0.8999166717307676
1597,additive_head,239,0.39039321600087845,0.4641690709077152,0.7629744341212683
1597,count_additive,239,0.3965497706334438,0.4713188923591174,0.7556161560610446
1597,count_plus_PB_count,239,0.3885567302915838,0.45168846282456354,0.7755493897906302
1597,count_plus_PE_count,239,0.26713767743523903,0.32095397202588705,0.8866743276620517
1597,count_plus_BE_count,239,0.3975759595005659,0.47013991893073315,0.7568372473592692
1597,count_plus_all_pairs,239,0.24581601692000188,0.2935776366486382,0.9051824487996081
1598,additive_head,239,0.3627008283091372,0.43536835728548373,0.7630964831366618
1598,count_additive,239,0.3681383112619868,0.4415862352932388,0.7562813069227328
1598,count_plus_PB_count,239,0.36015876822183235,0.4214545196841129,0.7779968090972895
1598,count_plus_PE_count,239,0.24611263990251137,0.29646997406390113,0.8901451548338174
1598,count_plus_BE_count,239,0.36880194396533394,0.4407646211581986,0.7571873878722122
1598,count_plus_all_pairs,239,0.2236958281049981,0.26813759017340505,0.9101385981364032
1599,additive_head,239,0.3694212790709073,0.4403349772694597,0.7561730460858822
1599,count_additive,239,0.3748212811924522,0.4467285070915973,0.7490410558182587
1599,count_plus_PB_count,239,0.3682923428496207,0.4296735857148198,0.7678371872076167
1599,count_plus_PE_count,239,0.24896621104076644,0.29973025723212987,0.8870265172556944
1599,count_plus_BE_count,239,0.37542204157917836,0.44473188102609584,0.7512793343598445
1599,count_plus_all_pairs,239,0.2288633015537069,0.2742347830137846,0.9054284686621893
1600,additive_head,239,0.393055360527718,0.46973052513523395,0.7542247962987944
1600,count_additive,239,0.39955199870749103,0.4765683686376179,0.7470172409338783
1600,count_plus_PB_count,239,0.39148774452630786,0.45600472990827534,0.7683783278268366
1600,count_plus_PE_count,239,0.269058939157419,0.32327107615757084,0.8835943136728681
1600,count_plus_BE_count,239,0.40054586710087614,0.47523922625010895,0.7484264037407337
1600,count_plus_all_pairs,239,0.24567471263724847,0.2942207797404408,0.9035755474033187
1601,additive_head,239,0.38089479158119743,0.45969985168169253,0.7711379210675735
1601,count_additive,239,0.38673061190987246,0.4660521854160767,0.7647691872997979
1601,count_plus_PB_count,239,0.3766489218388711,0.4426621056785105,0.787788066397057
1601,count_plus_PE_count,239,0.2628787051643043,0.31694809101775673,0.8912068899315201
1601,count_plus_BE_count,239,0.3854405986550975,0.46362636991381045,0.7672115811165053
1601,count_plus_all_pairs,239,0.23598678214389923,0.283284768244301,0.9130896379517746
1602,additive_head,239,0.3972795815300988,0.47372625123154366,0.7589000668823798
1602,count_additive,239,0.4039711661221139,0.4811031969334396,0.7513327036873129
1602,count_plus_PB_count,239,0.395545471950994,0.46110108195953,0.7715798200274065
1602,count_plus_PE_count,239,0.27077196989259256,0.3253099380956695,0.8863061825497404
1602,count_plus_BE_count,239,0.40425118971429663,0.4792860651327179,0.7532075941992427
1602,count_plus_all_pairs,239,0.24765853707020175,0.296430737708351,0.9055963781770547
1603,additive_head,239,0.37471802437446705,0.4503631889077051,0.7573643638645966
1603,count_additive,239,0.38114196745912726,0.45681289244325596,0.7503649744104649
1603,count_plus_PB_count,239,0.3725089629206097,0.43572699993217384,0.7728787555400969
1603,count_plus_PE_count,239,0.2563835541402093,0.30885814972130143,0.8858838933957147
1603,count_plus_BE_count,239,0.3809347914797857,0.4550992578508096,0.7522343649393906
1603,count_plus_all_pairs,239,0.23217566801291104,0.2786124422677095,0.9071397540213519
1604,additive_head,239,0.39370063929101407,0.4739051761952174,0.7645373450184203
1604,count_additive,239,0.4008132298214638,0.48086355339735304,0.7575719574549136
1604,count_plus_PB_count,239,0.38997632810184796,0.45718551735779905,0.7808587871429962
1604,count_plus_PE_count,239,0.27312136299419565,0.32881487159533906,0.8866446466277689
1604,count_plus_BE_count,239,0.39979710685137365,0.47843189854394896,0.7600176026372729
1604,count_plus_all_pairs,239,0.245976104138862,0.2949098397601204,0.9088162060134067
1605,additive_head,239,0.37955315266249373,0.4528828374848786,0.7610347270515052
1605,count_additive,239,0.38561129488998863,0.4595453596151733,0.7539520012416956
1605,count_plus_PB_count,239,0.3784929365485942,0.4407266580591815,0.7736910615247031
1605,count_plus_PE_count,239,0.2571898445776769,0.3089822098534836,0.8887679306648606
1605,count_plus_BE_count,239,0.3864031534906492,0.45858727270348115,0.7549768821372342
1605,count_plus_all_pairs,239,0.23576587496000587,0.28232261081904436,0.907134502417965
1606,additive_head,239,0.37330351860322303,0.45062023158509434,0.7724253096440603
1606,count_additive,239,0.37878361806302063,0.4560649412605933,0.7668926516028741
1606,count_plus_PB_count,239,0.36953206491551605,0.4341949007797423,0.7887133656540479
1606,count_plus_PE_count,239,0.25364380632013017,0.30635752776059744,0.894813573749804
1606,count_plus_BE_count,239,0.3781965214450745,0.45408956937027256,0.7689076123157663
1606,count_plus_all_pairs,239,0.228147548891976,0.27437855936564626,0.9156271089334302
1607,additive_head,239,0.3950827322370969,0.47397369819024837,0.7526845245493071
1607,count_additive,239,0.40153112824448434,0.48088415854731614,0.7454203124925172
1607,count_plus_PB_count,239,0.39162669474829453,0.4577775154841793,0.7692978067496488
1607,count_plus_PE_count,239,0.2741052704186209,0.3291740795272029,0.8807127387979381
1607,count_plus_BE_count,239,0.401837166440189,0.47917447431259685,0.7472273054999589
1607,count_plus_all_pairs,239,0.24814075952983114,0.29676057696120167,0.9030483462755272
1608,additive_head,239,0.3927625166084608,0.46763596983942024,0.7585195550144168
1608,count_additive,239,0.39844342155449564,0.4747462366514249,0.7511204511334747
