m_gain,repeat,gain,holdout_r2,n_train_available,epsilon,context_seed,design_seed
4,38,0.6903243253615458,0.9331524602533751,96,5.0,17,9
4,39,0.9753582465985681,0.9561803895857499,96,5.0,17,9
4,40,1.0339911514147342,0.9295233614096622,96,5.0,17,9
4,41,1.0244413813596074,0.9345953811349083,96,5.0,17,9
4,42,0.8769811650253129,0.9768416655527463,96,5.0,17,9
4,43,0.9527866275998093,0.9635867280030539,96,5.0,17,9
4,44,0.7907997333169942,0.9701607996459676,96,5.0,17,9
4,45,0.7241787149983593,0.9491360609193994,96,5.0,17,9
4,46,0.820040121754177,0.9750215783367548,96,5.0,17,9
4,47,0.7753730713845112,0.966522786106603,96,5.0,17,9
4,48,0.7733699952859387,0.9659960133610896,96,5.0,17,9
4,49,0.8453686065096034,0.9770786764311078,96,5.0,17,9
8,0,0.8027433416708868,0.9724681074424004,96,5.0,17,9
8,1,0.7325907216119238,0.9525536641799096,96,5.0,17,9
8,2,0.8088317603994718,0.9734732419216566,96,5.0,17,9
8,3,0.6523706624905798,0.9109873383971893,96,5.0,17,9
8,4,1.0967112422232859,0.8891497629374938,96,5.0,17,9
8,5,1.034746324393974,0.9291101538395151,96,5.0,17,9
8,6,0.8352341043796316,0.9764954909778122,96,5.0,17,9
8,7,0.8115353420056208,0.9738825415775215,96,5.0,17,9
8,8,0.821813523536555,0.9752306900820048,96,5.0,17,9
8,9,0.8620363738522632,0.9773418041579054,96,5.0,17,9
8,10,1.0280882909648232,0.9326919945597937,96,5.0,17,9
8,11,0.8674154248881321,0.977241956472346,96,5.0,17,9
8,12,0.6548776104529145,0.9125898567464679,96,5.0,17,9
8,13,0.6758940303948665,0.9252539602935974,96,5.0,17,9
8,14,0.8568758883262217,0.9773528564978498,96,5.0,17,9
8,15,0.8336179413174821,0.9763729016221576,96,5.0,17,9
8,16,0.8746235323061559,0.9769668005425913,96,5.0,17,9
8,17,0.7429805219532176,0.9564704485069387,96,5.0,17,9
8,18,0.8051511846023787,0.9728794245997657,96,5.0,17,9
8,19,0.8788969645247455,0.9767272261341255,96,5.0,17,9
8,20,0.7846617003918978,0.9688021173569585,96,5.0,17,9
8,21,0.7884873892131341,0.9696627340162305,96,5.0,17,9
8,22,0.7874399038253844,0.9694316285018628,96,5.0,17,9
8,23,0.9218540815218923,0.971157983868609,96,5.0,17,9
8,24,0.7922594772089421,0.9704666413020105,96,5.0,17,9
8,25,0.9332308968305283,0.96871994570305,96,5.0,17,9
8,26,0.9844510913181799,0.9527482100043809,96,5.0,17,9
8,27,0.6878113542325245,0.931823630736714,96,5.0,17,9
8,28,0.9352516658648564,0.9682447168753282,96,5.0,17,9
8,29,0.7683323294724622,0.9646159379097208,96,5.0,17,9
8,30,0.8659382350006387,0.9772783565338966,96,5.0,17,9
8,31,0.8619316277017354,0.9773428535642451,96,5.0,17,9
8,32,0.8720821789391079,0.977082289602726,96,5.0,17,9
8,33,0.8301261142618852,0.9760802503922776,96,5.0,17,9
8,34,0.7699675285425186,0.9650725711965152,96,5.0,17,9
8,35,0.7473488571988406,0.9580167973477697,96,5.0,17,9
8,36,0.6960020664005676,0.9360823284081339,96,5.0,17,9
8,37,1.1456414503292227,0.8491413934738377,96,5.0,17,9
8,38,0.8734043410304588,0.9770247168208982,96,5.0,17,9
8,39,0.8047318761632323,0.9728090957653446,96,5.0,17,9
8,40,0.9579391370770006,0.9620358887309071,96,5.0,17,9
8,41,0.7666179601956425,0.9641282494965869,96,5.0,17,9
8,42,0.8661676612218182,0.9772731491534444,96,5.0,17,9
8,43,0.8779331153286621,0.9767862307529149,96,5.0,17,9
8,44,0.8940413880882983,0.9754200446418619,96,5.0,17,9
8,45,1.0255594728071578,0.93401623461553,96,5.0,17,9
8,46,0.7731833499840948,0.9659462922696548,96,5.0,17,9
