method,heldout_r2,mae,rmse,seed,epsilon,budget_forward,budget_backward,gain,omp_k,omp_val_r2,main_topk_overlap,confound_abs_coef,pair_topk_recall,true_pair_abs_coef_mean,source_file,source_dir,budget_measurements,n_components,n_pairs,lifted_dim
lifted_omp,0.997071202678104,0.0103820292347775,0.013509071311359,2,5.0,96,0,,8.0,0.9988118883479402,1.0,0.0,1.0,6.633328088360118,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
multigain_atp,0.6850679602736272,0.0691874204148662,0.1400842334095768,2,5.0,96,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
raw_atp,0.6739198788083007,0.0723677940708932,0.1425420487908666,2,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
scalar_cal_atp,0.681577747563169,0.0714105928078935,0.1408583315467454,2,5.0,96,1,0.824341683549126,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
subset_ridge,-0.2872587133365283,0.2217536491842939,0.2832133720784628,2,5.0,96,0,,,,1.0,0.4998875355243302,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
finite_single,0.3483142514589502,0.1400150412182577,0.2430904973098125,0,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
first_order_omp,0.4300431134498155,0.1047228493450403,0.2273368682647312,0,8.0,96,0,,2.0,0.6153443970395771,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
lifted_omp,0.998581563830242,0.0089793741289807,0.0113410631528478,0,8.0,96,0,,4.0,0.9980433074048763,1.0,0.0,1.0,10.271751710391404,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
multigain_atp,0.4300436645807097,0.104718862706158,0.2273367583508019,0,8.0,96,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
raw_atp,0.3900647650472055,0.1160339483726931,0.2351747719369884,0,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
scalar_cal_atp,0.4038965230763397,0.1116415809760155,0.2324929016293988,0,8.0,96,1,0.8620172322427718,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
subset_ridge,0.0851538473575346,0.2081539898448953,0.288020170578018,0,8.0,96,0,,,,1.0,0.1291787667885771,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
finite_single,0.3175447331878059,0.1292740154283693,0.2260198990276316,1,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
first_order_omp,0.4101973459631164,0.0907934298713154,0.2101178474047333,1,8.0,96,0,,2.0,0.5411420300133506,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
lifted_omp,0.9982364283046302,0.0090027510797743,0.0114896326010987,1,8.0,96,0,,4.0,0.9971882912247064,1.0,0.0,1.0,10.393045218934247,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
multigain_atp,0.4101878444680791,0.090808229721946,0.2101195398569717,1,8.0,96,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
raw_atp,0.3844100817392555,0.1091269225888658,0.2146620789098336,1,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
scalar_cal_atp,0.4047916507081588,0.1038723027024638,0.2110785436223609,1,8.0,96,1,0.8404558564209006,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
subset_ridge,-0.8603083415815189,0.29439861458731,0.3731659837487548,1,8.0,96,0,,,,0.5,0.0947837851018153,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
finite_single,0.3212241377776802,0.1417654055209557,0.2391694799874042,2,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
first_order_omp,0.2873808270244218,0.1495956498257567,0.2450593716677611,2,8.0,96,0,,1.0,0.2323849753934038,0.5,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
lifted_omp,0.9981399602414064,0.0095310256498742,0.012519981234518,2,8.0,96,0,,4.0,0.9991033636880492,1.0,0.0,1.0,10.497766107932073,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
multigain_atp,0.4055928621750633,0.1088728241851007,0.2238126205056149,2,8.0,96,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
raw_atp,0.3744847555320477,0.1176852775032062,0.2295945175557373,2,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
scalar_cal_atp,0.3967784137884349,0.113509551223349,0.2254659695334574,2,8.0,96,1,0.6944455218251457,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
subset_ridge,-1.3864861912537365,0.3510292280849426,0.4484582595576915,2,8.0,96,0,,,,0.0,0.790236615450959,0.0,0.0,runs/claim3_budget_m96/claim3_results.csv,runs/claim3_budget_m96,96,64,2016,2080
finite_single,0.59066981906245,0.1009351794013906,0.1605152166478164,0,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
first_order_omp,0.6801510765006678,0.0792768725950418,0.1418899946219735,0,5.0,112,0,,4.0,0.8140347374807844,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
lifted_omp,0.9976478462942856,0.0096151977724677,0.0121678031357684,0,5.0,112,0,,5.0,0.998445712499772,1.0,0.0,1.0,6.54549676157421,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
multigain_atp,0.706370991199001,0.0618590549539452,0.1359498726492614,0,5.0,112,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
raw_atp,0.7096069072522002,0.0667330495038047,0.1351986847220491,0,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
scalar_cal_atp,0.7088056764276416,0.0664782228021656,0.1353850712760872,0,5.0,112,1,0.8877748965013091,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
subset_ridge,0.5085873738357338,0.1276891601671763,0.1758743401307666,0,5.0,112,0,,,,1.0,0.1381777668749844,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
finite_single,0.6058978914118849,0.0995584322427978,0.1581977665527293,1,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
first_order_omp,0.6988092548993263,0.068361438293145,0.1382982803542262,1,5.0,112,0,,2.0,0.7732047255525724,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
lifted_omp,0.9980462744691933,0.0085483831862332,0.0111385265517649,1,5.0,112,0,,4.0,0.9980178236210978,1.0,0.0,1.0,6.535151659300565,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
multigain_atp,0.6987620748353893,0.0683941195091395,0.1383091118062401,1,5.0,112,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
raw_atp,0.6982257450178055,0.070135696616251,0.1384321811582478,1,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
scalar_cal_atp,0.6927650591279282,0.0701113666766249,0.1396790495220833,1,5.0,112,1,0.8432251199982039,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
subset_ridge,0.45071683344643,0.1392409093362567,0.1867644070794364,1,5.0,112,0,,,,1.0,0.1437966878824863,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
finite_single,0.5516399962599248,0.1036256384891743,0.1632539513338016,2,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
first_order_omp,0.5757150359855419,0.0863695401576777,0.1588104550539282,2,5.0,112,0,,3.0,0.6441231882819454,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
lifted_omp,0.9979897715204364,0.0086412481686549,0.01093132937251,2,5.0,112,0,,4.0,0.997608136513825,1.0,0.0,1.0,6.504951482358752,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
multigain_atp,0.6243142711812588,0.0717459680126728,0.1494385408697682,2,5.0,112,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
raw_atp,0.6173359754672958,0.073573698596498,0.150820052237823,2,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
scalar_cal_atp,0.6205247484096943,0.0723512978176885,0.1501903392558245,2,5.0,112,1,0.9863038853163176,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
subset_ridge,-0.0801507179112377,0.195306244643871,0.2533917371204265,2,5.0,112,0,,,,1.0,0.064853386975033,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
finite_single,0.3504785951208776,0.1364419209762237,0.2363175606418893,0,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
first_order_omp,0.4014696713029075,0.1253620799272773,0.2268518587522211,0,8.0,112,0,,4.0,0.6242215331516574,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
lifted_omp,0.9980667700129144,0.0101552667225266,0.0128926152597107,0,8.0,112,0,,5.0,0.9983123713315202,1.0,0.0,1.0,10.456722266732427,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
multigain_atp,0.450524688930722,0.0964080345708299,0.2173568607152411,0,8.0,112,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
raw_atp,0.4518892598015951,0.1077327677046083,0.2170868001614186,0,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
scalar_cal_atp,0.453432715572867,0.1063745325306059,0.2167809312338686,0,8.0,112,1,0.7935935606574869,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
subset_ridge,0.0814927828650295,0.2037990075697899,0.2810221471717559,0,8.0,112,0,,,,1.0,0.2127639024203035,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
finite_single,0.3653741716880411,0.1360137454884194,0.2358190741950227,1,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
first_order_omp,0.4434540347025548,0.1081467716494782,0.2208363587776502,1,8.0,112,0,,2.0,0.4938004630437215,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
lifted_omp,0.9983250115153108,0.0092602601554986,0.0121150712117329,1,8.0,112,0,,5.0,0.9981465567151462,1.0,0.0,1.0,10.40763558831244,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
multigain_atp,0.4434049951329157,0.108176385048907,0.2208460879663588,1,8.0,112,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
raw_atp,0.434775485329249,0.1132690882582881,0.2225515140587257,1,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
scalar_cal_atp,0.4280542030491813,0.111887653489738,0.2238708224838816,1,8.0,112,1,0.720551393369561,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
subset_ridge,-0.0107478647596965,0.2220644405246359,0.2976058574346061,1,8.0,112,0,,,,1.0,0.2314662656769704,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
finite_single,0.2953846173956928,0.1395751163876663,0.2436523598326177,2,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
first_order_omp,0.2355985716034184,0.137859323671291,0.253778780956279,2,8.0,112,0,,3.0,0.3762926125717739,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
lifted_omp,0.998374447131995,0.0091194455685078,0.011702943578838,2,8.0,112,0,,4.0,0.9983630852571822,1.0,0.0,1.0,10.404063579471869,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
multigain_atp,0.3232000420231875,0.1133571271602846,0.2387947219781015,2,8.0,112,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
raw_atp,0.2970519303404585,0.1197967020935691,0.2433639149945311,2,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
scalar_cal_atp,0.3122700949908195,0.114764689587466,0.2407152010647992,2,8.0,112,1,0.9452439191252036,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
subset_ridge,-0.9522304928385584,0.3125307616290557,0.4055646631536234,2,8.0,112,0,,,,1.0,0.1104440378327109,0.0,0.0,runs/claim3_budget_m112/claim3_results.csv,runs/claim3_budget_m112,112,64,2016,2080
finite_single,0.5837964145941523,0.1040458819650678,0.1636123290402678,0,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
first_order_omp,0.697198448086388,0.0622918511565249,0.1395539606716932,0,5.0,128,0,,2.0,0.8024308603438303,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
lifted_omp,0.9983300762831764,0.0082691284628055,0.0103636189088081,0,5.0,128,0,,4.0,0.9987875849211832,1.0,0.0,1.0,6.4229687997853215,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
multigain_atp,0.6971833808113748,0.0623128940841268,0.1395574327010383,0,5.0,128,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
raw_atp,0.6943297486767726,0.0696952779006689,0.140213459673218,0,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
scalar_cal_atp,0.7001839561126415,0.0677762047326425,0.1388642820060865,0,5.0,128,1,0.8987872428350792,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
subset_ridge,0.5815622766331474,0.1140316099513916,0.1640508683812886,0,5.0,128,0,,,,1.0,0.0768770066337141,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
finite_single,0.5984000515873481,0.0996381868071487,0.1591771278736669,1,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
first_order_omp,0.7203525787827779,0.0605960986961657,0.1328278825376662,1,5.0,128,0,,2.0,0.6247367167480115,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
lifted_omp,0.9981323097745528,0.0084844019447666,0.0108551608461147,1,5.0,128,0,,4.0,0.998817037488357,1.0,0.0,1.0,6.471454086563636,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
multigain_atp,0.7203210567990259,0.0606166839688104,0.1328353685362023,1,5.0,128,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
raw_atp,0.7180820288308505,0.0669812559846031,0.1333660291647782,1,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
scalar_cal_atp,0.7157085048501548,0.0654139907364344,0.1339262701242504,1,5.0,128,1,0.8943024302021668,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
subset_ridge,0.5016887012483262,0.138182778743416,0.1773103990786061,1,5.0,128,0,,,,1.0,0.1399716965277807,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
finite_single,0.5577650091939351,0.1063144226975602,0.1693219962268065,2,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
first_order_omp,0.6718471310339708,0.0648780979048491,0.1458562124235237,2,5.0,128,0,,2.0,0.695546632790152,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
lifted_omp,0.9983294774981144,0.0083604962890133,0.0104066990123709,2,5.0,128,0,,4.0,0.9978628004299098,1.0,0.0,1.0,6.51867630885555,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
multigain_atp,0.6718473859798966,0.0648566073139641,0.1458561557647865,2,5.0,128,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
raw_atp,0.6598859833619795,0.0736162759940453,0.1484906451110038,2,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
scalar_cal_atp,0.6621832012746296,0.0713486399105242,0.1479883233866945,2,5.0,128,1,0.941340418703494,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
subset_ridge,0.3537672113424461,0.1530798382841839,0.2046827878888758,2,5.0,128,0,,,,1.0,0.1657275390393267,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
finite_single,0.3331225428550024,0.1413729060902625,0.2404198534006985,0,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
first_order_omp,0.4258736780089158,0.0969816252499779,0.2230750704135971,0,8.0,128,0,,2.0,0.5955867295642029,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
lifted_omp,0.9986224230115338,0.0086757112938235,0.0109271083467107,0,8.0,128,0,,4.0,0.9990482169690256,1.0,0.0,1.0,10.3197035259188,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
multigain_atp,0.4258635770569129,0.0970006841726674,0.2230770327523562,0,8.0,128,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
raw_atp,0.4147744309945027,0.1126849220656984,0.2252210380444788,0,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
scalar_cal_atp,0.4312355158786634,0.1083416663606957,0.2220309638768142,0,8.0,128,1,0.8129736014664768,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
subset_ridge,0.2064158250947365,0.1819743410714222,0.262267096888281,0,8.0,128,0,,,,1.0,0.106400098950383,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
finite_single,0.3643544288743489,0.1339654967364716,0.233825569898089,1,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
first_order_omp,0.4774782805808769,0.0943473619621044,0.2120003912679069,1,8.0,128,0,,2.0,0.2948815840830432,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
lifted_omp,0.9978379997714965,0.0103783687141794,0.0136367964042633,1,8.0,128,0,,6.0,0.9989002417740418,1.0,0.0,1.0,10.37167376515862,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
multigain_atp,0.4774503706479195,0.0943625573400821,0.2120060530781992,1,8.0,128,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
raw_atp,0.4671929296505579,0.1083856387801728,0.2140767379529988,1,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
scalar_cal_atp,0.4657097733187617,0.1050199905837692,0.2143744898356186,1,8.0,128,1,0.8054606776664207,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
subset_ridge,0.0593386185707184,0.2217001973769184,0.2844468614007677,1,8.0,128,0,,,,1.0,0.2274903770647552,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
finite_single,0.3198338818912652,0.1433513279687923,0.2526793115798275,2,8.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
first_order_omp,0.3317540499274612,0.1405946524486405,0.2504553745053612,2,8.0,128,0,,1.0,0.4960914049269895,0.5,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
lifted_omp,0.9986856984558916,0.0088030763922632,0.0111073305626798,2,8.0,128,0,,4.0,0.9984282622771224,1.0,0.0,1.0,10.437442692388885,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
multigain_atp,0.4188944448594386,0.1017009779358052,0.2335552862620416,2,8.0,128,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
raw_atp,0.3902401695893516,0.1199438186473127,0.2392442965593956,2,8.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
scalar_cal_atp,0.3975787319180611,0.1152765199880797,0.2378002659036702,2,8.0,128,1,0.8738438441829296,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
subset_ridge,-0.1486201726286504,0.2454803928813436,0.3283601214186066,2,8.0,128,0,,,,1.0,0.2729389001664852,0.0,0.0,runs/claim3_budget_m128/claim3_results.csv,runs/claim3_budget_m128,128,64,2016,2080
finite_single,0.5672010795082334,0.1049675930169523,0.1644469734812028,0,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
first_order_omp,0.6336876138128984,0.085373936239631,0.1512894355305171,0,5.0,192,0,,4.0,0.7357134911502715,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
lifted_omp,0.9974391074125148,0.0099625813778862,0.0126496492092107,0,5.0,192,0,,12.0,0.9980721930032174,1.0,0.0,1.0,6.551067077383345,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
multigain_atp,0.6693919066535412,0.0714001300366567,0.1437273906500086,0,5.0,192,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
raw_atp,0.6610825351505246,0.0747105133365104,0.1455223753913338,0,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
scalar_cal_atp,0.6634146054013514,0.0730286257723258,0.14502084589194,0,5.0,192,1,0.9715166534576162,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
subset_ridge,0.4841205453605514,0.1327949571765572,0.1795382206209542,0,5.0,192,0,,,,1.0,0.0395374707654566,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
finite_single,0.6438213677426832,0.0951368254984155,0.150127585590737,1,5.0,64,0,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
first_order_omp,0.7483617801103365,0.056640481165155,0.126187074359475,1,5.0,192,0,,2.0,0.7177564069125387,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
lifted_omp,0.9982517443970976,0.0084280086577028,0.0105178999083455,1,5.0,192,0,,4.0,0.9976842866407124,1.0,0.0,1.0,6.530176214193666,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
multigain_atp,0.7483559307200265,0.0566460581541632,0.1261885409752398,1,5.0,192,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
raw_atp,0.7406421230127318,0.0625096874509778,0.1281080116180831,1,5.0,0,1,,,,1.0,0.0,0.0,0.0,runs/claim3_budget_m192/claim3_results.csv,runs/claim3_budget_m192,192,64,2016,2080
