template_id,order,frame_id,ablation,prompt_idx,io_name,s_name,io_token,s_token,B,BE,E,P,PB,PBE,PE,clean,D_P,D_B,D_E,D_PB,D_PE,D_BE,D_PBE,I_PB,I_PE,I_BE,I_PB_per_pair,I_PE_per_pair,I_BE_per_pair,I_PE_minus_PB,I_PB_minus_BE,I_PE_minus_BE,I_PBE_third_order
baba_t0,BABA,t0,zero,13,Lisa,Karen,15378,18678,-0.8746099472045898,-3.604358673095703,-3.071343421936035,1.2497568130493164,1.4474687576293945,1.7567424774169922,0.7444648742675781,0.0,1.2497568130493164,-0.8746099472045898,-3.071343421936035,1.4474687576293945,0.7444648742675781,-3.604358673095703,1.7567424774169922,1.072321891784668,2.566051483154297,0.3415946960449219,0.04468007882436117,0.4276752471923828,0.021349668502807617,1.493729591369629,0.7307271957397461,2.224456787109375,0.47297096252441406
baba_t0,BABA,t0,zero,14,Michael,Helen,3899,22695,0.7216815948486328,-1.964620590209961,-3.192495346069336,0.34526634216308594,2.3996124267578125,2.4722862243652344,-0.817204475402832,0.0,0.34526634216308594,0.7216815948486328,-3.192495346069336,2.3996124267578125,-0.817204475402832,-1.964620590209961,2.4722862243652344,1.3326644897460938,2.030024528503418,0.5061931610107422,0.055527687072753906,0.33833742141723633,0.03163707256317139,0.6973600387573242,0.8264713287353516,1.5238313674926758,0.7289514541625977
baba_t0,BABA,t0,zero,15,Scott,Steven,4746,8239,0.5237007141113281,-1.5111074447631836,-2.3081302642822266,0.08061885833740234,1.8375215530395508,1.8463068008422852,-1.2780799865722656,0.0,0.08061885833740234,0.5237007141113281,-2.3081302642822266,1.8375215530395508,-1.2780799865722656,-1.5111074447631836,1.8463068008422852,1.2332019805908203,0.9494314193725586,0.27332210540771484,0.051383415857950844,0.15823856989542642,0.017082631587982178,-0.2837705612182617,0.9598798751831055,0.6761093139648438,1.0941619873046875
baba_t0,BABA,t0,zero,16,Karen,Lisa,18678,15378,0.6212186813354492,0.11064624786376953,-0.9016199111938477,-0.08438777923583984,1.8955106735229492,2.8061141967773438,0.428802490234375,0.0,-0.08438777923583984,0.6212186813354492,-0.9016199111938477,1.8955106735229492,0.428802490234375,0.11064624786376953,2.8061141967773438,1.3586797714233398,1.4148101806640625,0.39104747772216797,0.05661165714263916,0.23580169677734375,0.024440467357635498,0.056130409240722656,0.9676322937011719,1.0237627029418945,0.006365776062011719
baba_t0,BABA,t0,zero,17,Eric,Tom,7651,4186,0.843012809753418,-2.9988861083984375,-3.550680160522461,0.8064870834350586,4.445038795471191,4.7830915451049805,0.07740974426269531,0.0,0.8064870834350586,0.843012809753418,-3.550680160522461,4.445038795471191,0.07740974426269531,-2.9988861083984375,4.7830915451049805,2.795538902282715,2.8216028213500977,-0.29121875762939453,0.11648078759511311,0.4702671368916829,-0.018201172351837158,0.026063919067382812,3.0867576599121094,3.112821578979492,1.3583488464355469
baba_t0,BABA,t0,zero,18,Jessica,Alice,17352,14862,0.6957511901855469,-1.8523950576782227,-2.7705955505371094,0.40784740447998047,3.013334274291992,3.1792593002319336,-0.39458274841308594,0.0,0.40784740447998047,0.6957511901855469,-2.7705955505371094,3.013334274291992,-0.39458274841308594,-1.8523950576782227,3.1792593002319336,1.9097356796264648,1.968165397644043,0.22244930267333984,0.07957231998443604,0.32802756627400714,0.01390308141708374,0.058429718017578125,1.687286376953125,1.7457160949707031,0.745905876159668
baba_t0,BABA,t0,zero,19,Rachel,Bob,15984,5811,0.6764154434204102,-1.898329734802246,-2.605426788330078,0.3561525344848633,4.6711578369140625,3.9001283645629883,-0.9740047454833984,0.0,0.3561525344848633,0.6764154434204102,-2.605426788330078,4.6711578369140625,-0.9740047454833984,-1.898329734802246,3.9001283645629883,3.638589859008789,1.2752695083618164,0.030681610107421875,0.15160791079203287,0.21254491806030273,0.0019176006317138672,-2.3633203506469727,3.607908248901367,1.2445878982543945,0.5284461975097656
baba_t0,BABA,t0,zero,20,Eric,Nancy,7651,18496,0.6774435043334961,-2.1431398391723633,-3.20181941986084,0.7700376510620117,2.984501838684082,2.514354705810547,-0.7624778747558594,0.0,0.7700376510620117,0.6774435043334961,-3.20181941986084,2.984501838684082,-0.7624778747558594,-2.1431398391723633,2.514354705810547,1.5370206832885742,1.6693038940429688,0.38123607635498047,0.06404252847035725,0.2782173156738281,0.02382725477218628,0.13228321075439453,1.1557846069335938,1.2880678176879883,0.6811323165893555
baba_t0,BABA,t0,zero,21,Susan,David,14919,3271,0.21418094635009766,-2.4005069732666016,-2.915644645690918,-0.2849435806274414,1.1726160049438477,1.793940544128418,-0.40051746368408203,0.0,-0.2849435806274414,0.21418094635009766,-2.915644645690918,1.1726160049438477,-0.40051746368408203,-2.4005069732666016,1.793940544128418,1.2433786392211914,2.8000707626342773,0.30095672607421875,0.05180744330088297,0.4666784604390462,0.018809795379638672,1.556692123413086,0.9424219131469727,2.4991140365600586,0.4359416961669922
baba_t0,BABA,t0,zero,22,Anna,Scott,11735,4746,-1.2797212600708008,-4.465334892272949,-3.103151321411133,1.7364110946655273,2.1053218841552734,1.3543195724487305,0.7939720153808594,0.0,1.7364110946655273,-1.2797212600708008,-3.103151321411133,2.1053218841552734,0.7939720153808594,-4.465334892272949,1.3543195724487305,1.6486320495605469,2.160712242126465,-0.08246231079101562,0.06869300206502278,0.36011870702107746,-0.0051538944244384766,0.512080192565918,1.7310943603515625,2.2431745529174805,0.2738990783691406
baba_t0,BABA,t0,zero,23,Alice,Laura,14862,16753,-0.7203245162963867,-1.1700401306152344,-0.7084999084472656,0.06198596954345703,-0.6545171737670898,-0.1743621826171875,-0.25867271423339844,0.0,0.06198596954345703,-0.7203245162963867,-0.7084999084472656,-0.6545171737670898,-0.25867271423339844,-1.1700401306152344,-0.1743621826171875,0.0038213729858398438,0.38784122467041016,0.25878429412841797,0.0001592238744099935,0.06464020411173503,0.016174018383026123,0.3840198516845703,-0.2549629211425781,0.1290569305419922,0.5420293807983398
baba_t0,BABA,t0,zero,24,Emma,David,18966,3271,0.02161407470703125,-1.4967966079711914,-1.5835323333740234,1.313857078552246,3.193234443664551,3.176198959350586,0.9551115036010742,0.0,1.313857078552246,0.02161407470703125,-1.5835323333740234,3.193234443664551,0.9551115036010742,-1.4967966079711914,3.176198959350586,1.8577632904052734,1.2247867584228516,0.06512165069580078,0.0774068037668864,0.2041311264038086,0.004070103168487549,-0.6329765319824219,1.7926416397094727,1.1596651077270508,0.27658843994140625
baba_t0,BABA,t0,zero,25,Lisa,Mark,15378,2940,-0.4528923034667969,-3.2659425735473633,-2.787236213684082,0.44777965545654297,2.7289352416992188,2.6620607376098633,0.1590738296508789,0.0,0.44777965545654297,-0.4528923034667969,-2.787236213684082,2.7289352416992188,0.1590738296508789,-3.2659425735473633,2.6620607376098633,2.7340478897094727,2.498530387878418,-0.025814056396484375,0.11391866207122803,0.41642173131306964,-0.0016133785247802734,-0.2355175018310547,2.759861946105957,2.5243444442749023,0.24764537811279297
baba_t0,BABA,t0,zero,26,Scott,Anna,4746,11735,0.6537103652954102,-2.2477807998657227,-3.732602119445801,-1.2223997116088867,1.9644088745117188,2.7209043502807617,-2.5961809158325195,0.0,-1.2223997116088867,0.6537103652954102,-3.732602119445801,1.9644088745117188,-2.5961809158325195,-2.2477807998657227,2.7209043502807617,2.5330982208251953,2.358820915222168,0.831110954284668,0.1055457592010498,0.39313681920369464,0.05194443464279175,-0.17427730560302734,1.7019872665405273,1.5277099609375,1.2991657257080078
baba_t0,BABA,t0,zero,27,Robert,Nancy,5199,18496,0.5845413208007812,-1.3417577743530273,-2.386716842651367,0.3854026794433594,2.1399221420288086,2.5649662017822266,-0.2219829559326172,0.0,0.3854026794433594,0.5845413208007812,-2.386716842651367,2.1399221420288086,-0.2219829559326172,-1.3417577743530273,2.5649662017822266,1.169978141784668,1.7793312072753906,0.4604177474975586,0.04874908924102783,0.2965552012125651,0.028776109218597412,0.6093530654907227,0.7095603942871094,1.318913459777832,0.5720119476318359
baba_t0,BABA,t0,zero,28,Jacob,Michael,12806,3899,-1.3810691833496094,-4.581134796142578,-3.662839889526367,0.9975738525390625,2.043853759765625,1.454401969909668,-0.8844833374023438,0.0,0.9975738525390625,-1.3810691833496094,-3.662839889526367,2.043853759765625,-0.8844833374023438,-4.581134796142578,1.454401969909668,2.427349090576172,1.780782699584961,0.46277427673339844,0.10113954544067383,0.29679711659749347,0.028923392295837402,-0.6465663909912109,1.9645748138427734,1.3180084228515625,0.8298311233520508
baba_t0,BABA,t0,zero,29,Mary,Karen,5335,18678,-0.8012762069702148,-3.6249618530273438,-3.2308311462402344,0.9188785552978516,0.4809989929199219,0.49762535095214844,-0.5005655288696289,0.0,0.9188785552978516,-0.8012762069702148,-3.2308311462402344,0.4809989929199219,-0.5005655288696289,-3.6249618530273438,0.49762535095214844,0.36339664459228516,1.811387062072754,0.40714550018310547,0.015141526858011881,0.3018978436787923,0.025446593761444092,1.4479904174804688,-0.04374885559082031,1.4042415618896484,1.0289249420166016
