template_id,order,frame_id,ablation,prompt_idx,subset_idx,subset_name,group_code,logit_diff,drop_from_clean,io_name,s_name,io_token,s_token
abba_t0,ABBA,t0,zero,127,16,B:9.0|B:9.7|B:10.1|B:10.2|B:10.6|B:10.10|B:11.2|B:11.9|E:10.7|E:11.10,BE,5.881385803222656,-1.793797492980957,Anna,Jason,11735,8982
abba_t0,ABBA,t0,zero,0,17,P:9.9|P:9.6|P:10.0,P,6.98275089263916,-2.4920358657836914,Nancy,Daniel,18496,7806
abba_t0,ABBA,t0,zero,1,17,P:9.9|P:9.6|P:10.0,P,5.516424179077148,-0.3056602478027344,Brian,Eric,8403,7651
abba_t0,ABBA,t0,zero,2,17,P:9.9|P:9.6|P:10.0,P,1.5331687927246094,0.8536109924316406,Emma,Mary,18966,5335
abba_t0,ABBA,t0,zero,3,17,P:9.9|P:9.6|P:10.0,P,5.929435729980469,-2.012192726135254,Michael,Jacob,3899,12806
abba_t0,ABBA,t0,zero,4,17,P:9.9|P:9.6|P:10.0,P,3.132237434387207,-0.3729076385498047,Anna,Daniel,11735,7806
abba_t0,ABBA,t0,zero,5,17,P:9.9|P:9.6|P:10.0,P,4.065568923950195,-0.5324792861938477,Helen,Karen,22695,18678
abba_t0,ABBA,t0,zero,6,17,P:9.9|P:9.6|P:10.0,P,6.239231109619141,-0.6707010269165039,Jason,Jessica,8982,17352
abba_t0,ABBA,t0,zero,7,17,P:9.9|P:9.6|P:10.0,P,2.280308723449707,0.5930042266845703,Anna,Laura,11735,16753
abba_t0,ABBA,t0,zero,8,17,P:9.9|P:9.6|P:10.0,P,5.376020431518555,-1.0728263854980469,Kevin,Eric,7939,7651
abba_t0,ABBA,t0,zero,9,17,P:9.9|P:9.6|P:10.0,P,5.062893867492676,-1.988058090209961,Helen,James,22695,3700
abba_t0,ABBA,t0,zero,10,17,P:9.9|P:9.6|P:10.0,P,4.256844520568848,-0.03759956359863281,Jacob,Tom,12806,4186
abba_t0,ABBA,t0,zero,11,17,P:9.9|P:9.6|P:10.0,P,4.894078254699707,0.4318704605102539,Jessica,Tom,17352,4186
abba_t0,ABBA,t0,zero,12,17,P:9.9|P:9.6|P:10.0,P,4.683638572692871,-0.6263465881347656,Brian,Alice,8403,14862
abba_t0,ABBA,t0,zero,13,17,P:9.9|P:9.6|P:10.0,P,3.66290283203125,0.39841175079345703,Lisa,Karen,15378,18678
abba_t0,ABBA,t0,zero,14,17,P:9.9|P:9.6|P:10.0,P,6.657594680786133,-0.8709907531738281,Michael,Helen,3899,22695
abba_t0,ABBA,t0,zero,15,17,P:9.9|P:9.6|P:10.0,P,4.0116376876831055,-0.8117246627807617,Scott,Steven,4746,8239
abba_t0,ABBA,t0,zero,16,17,P:9.9|P:9.6|P:10.0,P,3.01962947845459,-0.4790029525756836,Karen,Lisa,18678,15378
abba_t0,ABBA,t0,zero,17,17,P:9.9|P:9.6|P:10.0,P,6.072681427001953,-0.8390979766845703,Eric,Tom,7651,4186
abba_t0,ABBA,t0,zero,18,17,P:9.9|P:9.6|P:10.0,P,2.914046287536621,-0.4070711135864258,Jessica,Alice,17352,14862
abba_t0,ABBA,t0,zero,19,17,P:9.9|P:9.6|P:10.0,P,5.90943717956543,-0.4072113037109375,Rachel,Bob,15984,5811
abba_t0,ABBA,t0,zero,20,17,P:9.9|P:9.6|P:10.0,P,5.772121429443359,-0.6448450088500977,Eric,Nancy,7651,18496
abba_t0,ABBA,t0,zero,21,17,P:9.9|P:9.6|P:10.0,P,4.800896644592285,-0.9764423370361328,Susan,David,14919,3271
abba_t0,ABBA,t0,zero,22,17,P:9.9|P:9.6|P:10.0,P,3.1667728424072266,0.29622364044189453,Anna,Scott,11735,4746
abba_t0,ABBA,t0,zero,23,17,P:9.9|P:9.6|P:10.0,P,3.752692222595215,0.09896564483642578,Alice,Laura,14862,16753
abba_t0,ABBA,t0,zero,24,17,P:9.9|P:9.6|P:10.0,P,3.761148452758789,0.7700042724609375,Emma,David,18966,3271
abba_t0,ABBA,t0,zero,25,17,P:9.9|P:9.6|P:10.0,P,4.781924247741699,-0.41140270233154297,Lisa,Mark,15378,2940
abba_t0,ABBA,t0,zero,26,17,P:9.9|P:9.6|P:10.0,P,5.956332206726074,-2.233114242553711,Scott,Anna,4746,11735
abba_t0,ABBA,t0,zero,27,17,P:9.9|P:9.6|P:10.0,P,6.688300132751465,-0.880859375,Robert,Nancy,5199,18496
abba_t0,ABBA,t0,zero,28,17,P:9.9|P:9.6|P:10.0,P,2.128314971923828,0.7060308456420898,Jacob,Michael,12806,3899
abba_t0,ABBA,t0,zero,29,17,P:9.9|P:9.6|P:10.0,P,3.5710201263427734,-0.22930431365966797,Mary,Karen,5335,18678
abba_t0,ABBA,t0,zero,30,17,P:9.9|P:9.6|P:10.0,P,4.716362953186035,-0.8996601104736328,Helen,Scott,22695,4746
abba_t0,ABBA,t0,zero,31,17,P:9.9|P:9.6|P:10.0,P,4.924017906188965,-1.1834230422973633,Helen,John,22695,1757
abba_t0,ABBA,t0,zero,32,17,P:9.9|P:9.6|P:10.0,P,3.981142997741699,-0.9836330413818359,Bob,Rachel,5811,15984
abba_t0,ABBA,t0,zero,33,17,P:9.9|P:9.6|P:10.0,P,5.444705963134766,-1.652470588684082,Jason,Daniel,8982,7806
abba_t0,ABBA,t0,zero,34,17,P:9.9|P:9.6|P:10.0,P,5.0797119140625,-0.1400909423828125,Steven,Jason,8239,8982
abba_t0,ABBA,t0,zero,35,17,P:9.9|P:9.6|P:10.0,P,4.2823591232299805,-0.8403854370117188,Karen,Susan,18678,14919
abba_t0,ABBA,t0,zero,36,17,P:9.9|P:9.6|P:10.0,P,1.959773063659668,0.1441202163696289,Mark,John,2940,1757
abba_t0,ABBA,t0,zero,37,17,P:9.9|P:9.6|P:10.0,P,4.164076805114746,-1.2731809616088867,Lisa,Anna,15378,11735
abba_t0,ABBA,t0,zero,38,17,P:9.9|P:9.6|P:10.0,P,5.9877824783325195,-0.06580924987792969,Jason,Nancy,8982,18496
abba_t0,ABBA,t0,zero,39,17,P:9.9|P:9.6|P:10.0,P,6.246646881103516,-1.1707334518432617,David,Emily,3271,17608
abba_t0,ABBA,t0,zero,40,17,P:9.9|P:9.6|P:10.0,P,5.805818557739258,-0.4876394271850586,Rachel,David,15984,3271
abba_t0,ABBA,t0,zero,41,17,P:9.9|P:9.6|P:10.0,P,6.197820663452148,0.6555633544921875,Steven,Nancy,8239,18496
abba_t0,ABBA,t0,zero,42,17,P:9.9|P:9.6|P:10.0,P,2.841829299926758,-0.1979990005493164,Bob,James,5811,3700
abba_t0,ABBA,t0,zero,43,17,P:9.9|P:9.6|P:10.0,P,7.3259124755859375,-2.1080408096313477,Helen,Kevin,22695,7939
abba_t0,ABBA,t0,zero,44,17,P:9.9|P:9.6|P:10.0,P,5.162856101989746,0.5333395004272461,Emily,Karen,17608,18678
abba_t0,ABBA,t0,zero,45,17,P:9.9|P:9.6|P:10.0,P,5.212026596069336,-0.8632745742797852,Tom,Karen,4186,18678
abba_t0,ABBA,t0,zero,46,17,P:9.9|P:9.6|P:10.0,P,3.2757568359375,-0.22358131408691406,Scott,Robert,4746,5199
abba_t0,ABBA,t0,zero,47,17,P:9.9|P:9.6|P:10.0,P,4.612506866455078,-0.48899173736572266,Bob,David,5811,3271
abba_t0,ABBA,t0,zero,48,17,P:9.9|P:9.6|P:10.0,P,6.425619125366211,-2.090775489807129,Eric,Jacob,7651,12806
abba_t0,ABBA,t0,zero,49,17,P:9.9|P:9.6|P:10.0,P,5.045186996459961,-2.084139823913574,Helen,Anna,22695,11735
abba_t0,ABBA,t0,zero,50,17,P:9.9|P:9.6|P:10.0,P,2.7158899307250977,0.7848043441772461,Alice,Jessica,14862,17352
abba_t0,ABBA,t0,zero,51,17,P:9.9|P:9.6|P:10.0,P,5.070350646972656,-0.20865821838378906,Scott,Jessica,4746,17352
abba_t0,ABBA,t0,zero,52,17,P:9.9|P:9.6|P:10.0,P,6.996791839599609,-1.1581554412841797,Steven,Alice,8239,14862
abba_t0,ABBA,t0,zero,53,17,P:9.9|P:9.6|P:10.0,P,4.655174255371094,-0.5227870941162109,Scott,David,4746,3271
abba_t0,ABBA,t0,zero,54,17,P:9.9|P:9.6|P:10.0,P,6.5972900390625,-0.517481803894043,Jason,Helen,8982,22695
abba_t0,ABBA,t0,zero,55,17,P:9.9|P:9.6|P:10.0,P,3.714212417602539,-0.5518274307250977,Scott,James,4746,3700
abba_t0,ABBA,t0,zero,56,17,P:9.9|P:9.6|P:10.0,P,4.842691421508789,-0.7518577575683594,Scott,Kevin,4746,7939
abba_t0,ABBA,t0,zero,57,17,P:9.9|P:9.6|P:10.0,P,4.31447696685791,0.0061092376708984375,Jessica,Robert,17352,5199
abba_t0,ABBA,t0,zero,58,17,P:9.9|P:9.6|P:10.0,P,4.794012069702148,-0.30090999603271484,Bob,Lisa,5811,15378
abba_t0,ABBA,t0,zero,59,17,P:9.9|P:9.6|P:10.0,P,7.135190010070801,-2.779294013977051,Karen,Daniel,18678,7806
abba_t0,ABBA,t0,zero,60,17,P:9.9|P:9.6|P:10.0,P,4.3284101486206055,-0.16383075714111328,David,Kevin,3271,7939
abba_t0,ABBA,t0,zero,61,17,P:9.9|P:9.6|P:10.0,P,3.863162040710449,0.04586219787597656,Emily,Jessica,17608,17352
abba_t0,ABBA,t0,zero,62,17,P:9.9|P:9.6|P:10.0,P,3.542837142944336,-0.6550788879394531,Sarah,James,10490,3700
abba_t0,ABBA,t0,zero,63,17,P:9.9|P:9.6|P:10.0,P,7.112611770629883,-1.6363592147827148,Jason,Sarah,8982,10490
abba_t0,ABBA,t0,zero,64,17,P:9.9|P:9.6|P:10.0,P,2.506537437438965,0.32968902587890625,Mary,Lisa,5335,15378
abba_t0,ABBA,t0,zero,65,17,P:9.9|P:9.6|P:10.0,P,3.5207204818725586,-0.5537509918212891,Susan,Michael,14919,3899
abba_t0,ABBA,t0,zero,66,17,P:9.9|P:9.6|P:10.0,P,3.2963943481445312,0.4949150085449219,Anna,Bob,11735,5811
abba_t0,ABBA,t0,zero,67,17,P:9.9|P:9.6|P:10.0,P,5.800310134887695,-0.46933460235595703,Bob,Susan,5811,14919
abba_t0,ABBA,t0,zero,68,17,P:9.9|P:9.6|P:10.0,P,5.180423736572266,-0.02726459503173828,Brian,Tom,8403,4186
abba_t0,ABBA,t0,zero,69,17,P:9.9|P:9.6|P:10.0,P,2.7662782669067383,-1.3988533020019531,Helen,Mary,22695,5335
abba_t0,ABBA,t0,zero,70,17,P:9.9|P:9.6|P:10.0,P,4.436985015869141,-0.6219491958618164,Jason,Bob,8982,5811
abba_t0,ABBA,t0,zero,71,17,P:9.9|P:9.6|P:10.0,P,5.313244819641113,-1.8524789810180664,Eric,Steven,7651,8239
abba_t0,ABBA,t0,zero,72,17,P:9.9|P:9.6|P:10.0,P,6.610136032104492,-1.7992143630981445,Helen,Jason,22695,8982
abba_t0,ABBA,t0,zero,73,17,P:9.9|P:9.6|P:10.0,P,6.256513595581055,-1.4924583435058594,Scott,Susan,4746,14919
abba_t0,ABBA,t0,zero,74,17,P:9.9|P:9.6|P:10.0,P,5.249574661254883,-0.4630250930786133,Daniel,Jason,7806,8982
abba_t0,ABBA,t0,zero,75,17,P:9.9|P:9.6|P:10.0,P,5.529356956481934,-1.5560674667358398,Steven,Jacob,8239,12806
abba_t0,ABBA,t0,zero,76,17,P:9.9|P:9.6|P:10.0,P,5.534698486328125,-1.3205814361572266,Karen,Emily,18678,17608
abba_t0,ABBA,t0,zero,77,17,P:9.9|P:9.6|P:10.0,P,6.442666053771973,-2.155501365661621,Nancy,James,18496,3700
abba_t0,ABBA,t0,zero,78,17,P:9.9|P:9.6|P:10.0,P,7.485298156738281,-1.6058588027954102,Eric,Susan,7651,14919
abba_t0,ABBA,t0,zero,79,17,P:9.9|P:9.6|P:10.0,P,3.5013904571533203,0.5033740997314453,Kevin,Jason,7939,8982
abba_t0,ABBA,t0,zero,80,17,P:9.9|P:9.6|P:10.0,P,4.565305709838867,1.0013418197631836,Emma,Kevin,18966,7939
abba_t0,ABBA,t0,zero,81,17,P:9.9|P:9.6|P:10.0,P,4.1140289306640625,-0.6259164810180664,Michael,Robert,3899,5199
abba_t0,ABBA,t0,zero,82,17,P:9.9|P:9.6|P:10.0,P,2.14194393157959,0.7257890701293945,Anna,Susan,11735,14919
abba_t0,ABBA,t0,zero,83,17,P:9.9|P:9.6|P:10.0,P,4.2577104568481445,-0.3710746765136719,Mark,Steven,2940,8239
abba_t0,ABBA,t0,zero,84,17,P:9.9|P:9.6|P:10.0,P,3.642200469970703,0.19656085968017578,Laura,Bob,16753,5811
abba_t0,ABBA,t0,zero,85,17,P:9.9|P:9.6|P:10.0,P,5.385194778442383,-0.7000017166137695,David,Lisa,3271,15378
abba_t0,ABBA,t0,zero,86,17,P:9.9|P:9.6|P:10.0,P,2.654531478881836,-0.092254638671875,Alice,Anna,14862,11735
abba_t0,ABBA,t0,zero,87,17,P:9.9|P:9.6|P:10.0,P,4.866363525390625,-0.3791618347167969,Kevin,Mark,7939,2940
abba_t0,ABBA,t0,zero,88,17,P:9.9|P:9.6|P:10.0,P,5.20668888092041,-0.552973747253418,David,Nancy,3271,18496
abba_t0,ABBA,t0,zero,89,17,P:9.9|P:9.6|P:10.0,P,6.0905961990356445,-0.3241262435913086,James,Emily,3700,17608
abba_t0,ABBA,t0,zero,90,17,P:9.9|P:9.6|P:10.0,P,4.416323661804199,-0.8649206161499023,John,Rachel,1757,15984
abba_t0,ABBA,t0,zero,91,17,P:9.9|P:9.6|P:10.0,P,6.160916328430176,-1.1103734970092773,Michael,Alice,3899,14862
abba_t0,ABBA,t0,zero,92,17,P:9.9|P:9.6|P:10.0,P,6.195115089416504,-0.5020675659179688,Steven,Emily,8239,17608
abba_t0,ABBA,t0,zero,93,17,P:9.9|P:9.6|P:10.0,P,2.09188175201416,1.2131462097167969,Laura,Karen,16753,18678
abba_t0,ABBA,t0,zero,94,17,P:9.9|P:9.6|P:10.0,P,4.094524383544922,-0.037245750427246094,Sarah,David,10490,3271
abba_t0,ABBA,t0,zero,95,17,P:9.9|P:9.6|P:10.0,P,4.162232398986816,1.1922798156738281,Emma,Jason,18966,8982
abba_t0,ABBA,t0,zero,96,17,P:9.9|P:9.6|P:10.0,P,2.357177734375,-0.5430564880371094,Mary,Alice,5335,14862
abba_t0,ABBA,t0,zero,97,17,P:9.9|P:9.6|P:10.0,P,5.229545593261719,-1.5361433029174805,Karen,Tom,18678,4186
abba_t0,ABBA,t0,zero,98,17,P:9.9|P:9.6|P:10.0,P,7.5641937255859375,-2.504796028137207,Nancy,Steven,18496,8239
abba_t0,ABBA,t0,zero,99,17,P:9.9|P:9.6|P:10.0,P,2.5276050567626953,-0.08379077911376953,Emily,Mary,17608,5335
abba_t0,ABBA,t0,zero,100,17,P:9.9|P:9.6|P:10.0,P,5.258626937866211,-0.7938270568847656,Jason,Kevin,8982,7939
abba_t0,ABBA,t0,zero,101,17,P:9.9|P:9.6|P:10.0,P,6.153256416320801,-0.3588266372680664,Mark,Helen,2940,22695
abba_t0,ABBA,t0,zero,102,17,P:9.9|P:9.6|P:10.0,P,3.5284595489501953,-0.882542610168457,Lisa,Susan,15378,14919
abba_t0,ABBA,t0,zero,103,17,P:9.9|P:9.6|P:10.0,P,3.7500524520874023,-0.593317985534668,Bob,John,5811,1757
abba_t0,ABBA,t0,zero,104,17,P:9.9|P:9.6|P:10.0,P,3.1501245498657227,1.1649303436279297,Alice,Mark,14862,2940
abba_t0,ABBA,t0,zero,105,17,P:9.9|P:9.6|P:10.0,P,4.928028106689453,-0.024494171142578125,James,Lisa,3700,15378
abba_t0,ABBA,t0,zero,106,17,P:9.9|P:9.6|P:10.0,P,3.854039192199707,-0.4975252151489258,Alice,Daniel,14862,7806
abba_t0,ABBA,t0,zero,107,17,P:9.9|P:9.6|P:10.0,P,6.733409881591797,-1.0579290390014648,Bob,Laura,5811,16753
abba_t0,ABBA,t0,zero,108,17,P:9.9|P:9.6|P:10.0,P,5.029912948608398,-0.6285285949707031,Jason,Alice,8982,14862
abba_t0,ABBA,t0,zero,109,17,P:9.9|P:9.6|P:10.0,P,2.771038055419922,-1.0018062591552734,John,James,1757,3700
abba_t0,ABBA,t0,zero,110,17,P:9.9|P:9.6|P:10.0,P,4.260043144226074,-0.2873077392578125,Sarah,Steven,10490,8239
abba_t0,ABBA,t0,zero,111,17,P:9.9|P:9.6|P:10.0,P,5.340761184692383,-1.132568359375,James,Rachel,3700,15984
abba_t0,ABBA,t0,zero,112,17,P:9.9|P:9.6|P:10.0,P,3.3529930114746094,-0.9501199722290039,Karen,Mary,18678,5335
abba_t0,ABBA,t0,zero,113,17,P:9.9|P:9.6|P:10.0,P,4.20878791809082,-0.6311759948730469,Helen,Susan,22695,14919
abba_t0,ABBA,t0,zero,114,17,P:9.9|P:9.6|P:10.0,P,3.4887752532958984,-0.38344287872314453,John,Scott,1757,4746
abba_t0,ABBA,t0,zero,115,17,P:9.9|P:9.6|P:10.0,P,1.8482036590576172,1.1192502975463867,Emma,Lisa,18966,15378
abba_t0,ABBA,t0,zero,116,17,P:9.9|P:9.6|P:10.0,P,3.9876155853271484,0.5414714813232422,Alice,Jason,14862,8982
abba_t0,ABBA,t0,zero,117,17,P:9.9|P:9.6|P:10.0,P,6.657798767089844,-0.9997358322143555,Michael,Bob,3899,5811
abba_t0,ABBA,t0,zero,118,17,P:9.9|P:9.6|P:10.0,P,5.017168045043945,0.6325960159301758,Emily,Bob,17608,5811
abba_t0,ABBA,t0,zero,119,17,P:9.9|P:9.6|P:10.0,P,6.990483283996582,-1.4850616455078125,Mark,Jessica,2940,17352
abba_t0,ABBA,t0,zero,120,17,P:9.9|P:9.6|P:10.0,P,2.7696304321289062,-0.203216552734375,Laura,Emma,16753,18966
abba_t0,ABBA,t0,zero,121,17,P:9.9|P:9.6|P:10.0,P,0.9494495391845703,0.731719970703125,Sarah,Mary,10490,5335
abba_t0,ABBA,t0,zero,122,17,P:9.9|P:9.6|P:10.0,P,1.8931331634521484,0.21232986450195312,Jacob,Robert,12806,5199
abba_t0,ABBA,t0,zero,123,17,P:9.9|P:9.6|P:10.0,P,3.14383602142334,0.16436767578125,Alice,Steven,14862,8239
abba_t0,ABBA,t0,zero,124,17,P:9.9|P:9.6|P:10.0,P,3.852357864379883,-0.3663978576660156,Daniel,James,7806,3700
abba_t0,ABBA,t0,zero,125,17,P:9.9|P:9.6|P:10.0,P,7.5953569412231445,-1.2345914840698242,Michael,Laura,3899,16753
abba_t0,ABBA,t0,zero,126,17,P:9.9|P:9.6|P:10.0,P,5.463218688964844,-1.456751823425293,Eric,Rachel,7651,15984
abba_t0,ABBA,t0,zero,127,17,P:9.9|P:9.6|P:10.0,P,3.0743408203125,1.0132474899291992,Anna,Jason,11735,8982
abba_t0,ABBA,t0,zero,0,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.496271133422852,-3.005556106567383,Nancy,Daniel,18496,7806
abba_t0,ABBA,t0,zero,1,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.946573257446289,-1.735809326171875,Brian,Eric,8403,7651
abba_t0,ABBA,t0,zero,2,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,1.8664178848266602,0.5203619003295898,Emma,Mary,18966,5335
abba_t0,ABBA,t0,zero,3,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.786410331726074,-1.8691673278808594,Michael,Jacob,3899,12806
abba_t0,ABBA,t0,zero,4,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,3.209543228149414,-0.4502134323120117,Anna,Daniel,11735,7806
abba_t0,ABBA,t0,zero,5,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.345806121826172,-1.8127164840698242,Helen,Karen,22695,18678
abba_t0,ABBA,t0,zero,6,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.2886505126953125,-1.7201204299926758,Jason,Jessica,8982,17352
abba_t0,ABBA,t0,zero,7,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,2.515273094177246,0.35803985595703125,Anna,Laura,11735,16753
abba_t0,ABBA,t0,zero,8,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.781682014465332,-1.4784879684448242,Kevin,Eric,7939,7651
abba_t0,ABBA,t0,zero,9,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.7182464599609375,-2.6434106826782227,Helen,James,22695,3700
abba_t0,ABBA,t0,zero,10,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.822813987731934,-0.6035690307617188,Jacob,Tom,12806,4186
abba_t0,ABBA,t0,zero,11,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.082172393798828,-0.7562236785888672,Jessica,Tom,17352,4186
abba_t0,ABBA,t0,zero,12,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.3296613693237305,-2.272369384765625,Brian,Alice,8403,14862
abba_t0,ABBA,t0,zero,13,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.177569389343262,-1.1162548065185547,Lisa,Karen,15378,18678
abba_t0,ABBA,t0,zero,14,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.737651824951172,-1.9510478973388672,Michael,Helen,3899,22695
abba_t0,ABBA,t0,zero,15,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.7705888748168945,-2.570675849914551,Scott,Steven,4746,8239
abba_t0,ABBA,t0,zero,16,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,3.8189849853515625,-1.2783584594726562,Karen,Lisa,18678,15378
abba_t0,ABBA,t0,zero,17,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.68027400970459,-1.446690559387207,Eric,Tom,7651,4186
abba_t0,ABBA,t0,zero,18,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,3.7523880004882812,-1.245412826538086,Jessica,Alice,17352,14862
abba_t0,ABBA,t0,zero,19,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.33091926574707,-1.8286933898925781,Rachel,Bob,15984,5811
abba_t0,ABBA,t0,zero,20,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.22072696685791,-2.0934505462646484,Eric,Nancy,7651,18496
abba_t0,ABBA,t0,zero,21,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.047915458679199,-1.2234611511230469,Susan,David,14919,3271
abba_t0,ABBA,t0,zero,22,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,3.223928451538086,0.23906803131103516,Anna,Scott,11735,4746
abba_t0,ABBA,t0,zero,23,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.210100173950195,-0.3584423065185547,Alice,Laura,14862,16753
abba_t0,ABBA,t0,zero,24,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.310781478881836,0.22037124633789062,Emma,David,18966,3271
abba_t0,ABBA,t0,zero,25,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.765791893005371,-0.39527034759521484,Lisa,Mark,15378,2940
abba_t0,ABBA,t0,zero,26,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.657158851623535,-3.933940887451172,Scott,Anna,4746,11735
abba_t0,ABBA,t0,zero,27,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.389833450317383,-1.582392692565918,Robert,Nancy,5199,18496
abba_t0,ABBA,t0,zero,28,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,3.3546276092529297,-0.5202817916870117,Jacob,Michael,12806,3899
abba_t0,ABBA,t0,zero,29,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.968737602233887,-1.6270217895507812,Mary,Karen,5335,18678
abba_t0,ABBA,t0,zero,30,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.716954231262207,-2.9002513885498047,Helen,Scott,22695,4746
abba_t0,ABBA,t0,zero,31,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.891670227050781,-2.1510753631591797,Helen,John,22695,1757
abba_t0,ABBA,t0,zero,32,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.758788108825684,-3.7612781524658203,Bob,Rachel,5811,15984
abba_t0,ABBA,t0,zero,33,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.340126037597656,-2.5478906631469727,Jason,Daniel,8982,7806
abba_t0,ABBA,t0,zero,34,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.519240379333496,-0.5796194076538086,Steven,Jason,8239,8982
abba_t0,ABBA,t0,zero,35,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.056072235107422,-0.6140985488891602,Karen,Susan,18678,14919
abba_t0,ABBA,t0,zero,36,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.076343536376953,-1.9724502563476562,Mark,John,2940,1757
abba_t0,ABBA,t0,zero,37,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.368206977844238,-1.477311134338379,Lisa,Anna,15378,11735
abba_t0,ABBA,t0,zero,38,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.863063812255859,-1.9410905838012695,Jason,Nancy,8982,18496
abba_t0,ABBA,t0,zero,39,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.989559173583984,-2.9136457443237305,David,Emily,3271,17608
abba_t0,ABBA,t0,zero,40,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.891383171081543,-1.5732040405273438,Rachel,David,15984,3271
abba_t0,ABBA,t0,zero,41,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,7.562638282775879,-0.709254264831543,Steven,Nancy,8239,18496
abba_t0,ABBA,t0,zero,42,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.912541389465332,-2.2687110900878906,Bob,James,5811,3700
abba_t0,ABBA,t0,zero,43,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,8.6571626663208,-3.439291000366211,Helen,Kevin,22695,7939
abba_t0,ABBA,t0,zero,44,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.540053367614746,-0.8438577651977539,Emily,Karen,17608,18678
abba_t0,ABBA,t0,zero,45,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,8.218719482421875,-3.869967460632324,Tom,Karen,4186,18678
abba_t0,ABBA,t0,zero,46,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,4.31141471862793,-1.2592391967773438,Scott,Robert,4746,5199
abba_t0,ABBA,t0,zero,47,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,5.668625831604004,-1.5451107025146484,Bob,David,5811,3271
abba_t0,ABBA,t0,zero,48,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.945716857910156,-2.610873222351074,Eric,Jacob,7651,12806
abba_t0,ABBA,t0,zero,49,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.029487609863281,-3.0684404373168945,Helen,Anna,22695,11735
abba_t0,ABBA,t0,zero,50,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,2.761776924133301,0.738917350769043,Alice,Jessica,14862,17352
abba_t0,ABBA,t0,zero,51,18,P:9.9|P:9.6|P:10.0|E:10.7|E:11.10,PE,6.755095481872559,-1.8934030532836914,Scott,Jessica,4746,17352
